x0,x1,y0,y1
87.72610475,87.5356796,130.9849409,129.8250851
88.4079812,81.95325775,74.2253247,73.12923895
88.41021435,86.4394152,134.9327351,134.9817016
88.85892755,92.3545817,51.5849235,53.19596115
89.15429365,91.0412326,127.5053653,127.8169642
89.21482365,81.3747631,94.7464844,91.82359185
89.4017327,88.41021435,135.2387634,134.9327351
89.9275823,96.14950795,59.2420216,57.23980435
90.2195703,89.21482365,94.68558895,94.7464844
90.3109094,88.4079812,75.5649841,74.2253247
91.8332471,90.3109094,75.64109735,75.5649841
92.3545817,95.8806227,53.19596115,54.35105025
92.35479285,92.98990345,178.6506543,179.9208755
92.53352455,90.2195703,95.99480475,94.68558895
92.91455355,88.57642425,150.7380984,148.3376042
92.98990345,94.3139472,179.9208755,180.3084009
93.06525335,91.69815485,169.8990539,167.4016662
93.291701,94.74585915,129.9981974,130.9849409
93.84030415,95.29352035,162.9236048,163.8601232
94.3390395,93.80238965,68.73333245,67.4349819
94.5448205,98.27455555,186.2571131,187.2618597
94.55824365,96.7504151,78.53354625,81.07585645
94.7561478,94.8627047,80.58870905,81.68479475
94.8627047,94.4821223,81.68479475,83.1766888
95.01418405,94.3390395,68.75064535,68.73333245
95.29352035,95.79945855,163.8601232,165.3456345
95.6086517,92.53352455,95.82734425,95.99480475
95.71892775,86.89196935,91.47116315,93.3226725
95.79945855,97.84473055,165.3456345,166.5727929
96.2779089,97.14347865,122.9870994,115.6990201
96.38177795,90.2535626,113.5004822,108.5494356
96.49334515,96.29033325,160.7405283,159.7741916
96.65544615,101.736323,108.5437837,108.2854389
96.89124855,99.66845165,160.9679017,160.7324078
97.01561365,99.96569355,91.8934848,93.2277441
97.14347865,96.38177795,115.6990201,113.5004822
98.47466035,105.8591541,85.4860631,84.58183985
99.709054,100.1962827,167.6632349,169.1939448
99.9330574,100.2559925,181.4063868,182.7734854
99.96569355,101.2632321,93.2277441,93.3379146
100.2559925,102.3981419,182.7734854,181.9984346
100.6112228,99.0395938,177.2189655,175.3674561
100.9064021,99.44495175,64.39099675,63.3405806
101.2632321,103.3931601,93.3379146,94.8802774
101.375514,103.4638408,186.2827413,186.6272038
101.736323,104.1583527,108.2854389,106.8322227
103.2707521,103.8950381,111.6136894,112.2746962
103.4638408,100.6112228,178.8228896,177.2189655
103.8950381,105.2660263,112.2746962,112.2746962
104.1583527,105.1271662,106.8322227,104.7546555
104.1906478,105.4931642,128.8242525,128.2106693
105.8591541,108.8732396,84.58183985,83.44079105
106.1128134,103.0681299,89.54007315,88.596222
106.1983464,104.1355747,184.2095673,182.6339431
106.2135723,104.965252,186.6224777,185.0849141
106.2466795,106.5696227,122.817617,124.0232479
106.5696227,107.8398358,124.0232479,124.9597663
106.6501535,103.4638408,179.8778126,178.8228896
106.8739782,104.4991285,111.2029882,117.2162419
107.2691206,107.6297347,146.51839,146.9812653
107.5276685,108.0120711,117.9735576,117.1985068
107.618967,109.4920037,148.7035941,150.6627485
107.6297347,107.618967,146.9812653,148.7035941
108.0120711,107.947489,117.1985068,114.9056496
108.6687091,108.2704241,125.6486994,127.4463863
109.4162884,112.2326241,74.4536725,73.0531176
109.4920037,109.6427035,150.6627485,153.4830713
109.6857664,110.6330525,143.1706016,146.0124518
109.8851079,108.7225317,113.7538411,113.4201382
109.9656468,110.5253994,170.2758115,171.3522701
110.6761073,108.9537785,147.3257278,145.7756263
110.7247489,108.6687091,123.4850227,125.6486994
110.8000988,110.7247489,122.3224465,123.4850227
112.2326241,120.5598239,73.0531176,76.2043661
112.2692636,110.6761073,146.80903,147.3257278
112.7269581,115.0951652,112.2575702,110.6644057
112.8238354,109.7882306,114.5827144,112.6128004
113.824944,112.8238354,114.8302996,114.5827144
114.257335,115.6122204,133.74125,134.1066146
114.7672604,113.7641622,53.07437325,52.4157701
115.0951652,115.2243377,110.6644057,107.693383
115.3990903,115.9623591,106.3314978,103.9566481
115.762571,118.1200104,118.727081,119.6313042
115.9623591,116.0841419,103.9566481,103.2411448
116.0841419,118.0631914,103.2411448,102.0232763
116.1115323,116.870472,63.38426065,64.1432004
116.4390961,114.7672604,53.4695319,53.07437325
116.5105075,114.8527609,173.7850594,172.8593088
116.6988863,116.7042702,207.9625981,207.2790472
116.7042702,117.1617617,207.2790472,206.6708487
116.870472,117.6783783,64.1432004,65.6733175
117.2749936,118.7497372,110.7451395,112.1983638
117.4846968,115.0946212,117.1857901,119.8498912
117.6356077,117.2749936,109.7117438,110.7451395
117.8348355,117.4846968,114.9022796,117.1857901
118.1092508,119.7024071,95.0019465,93.46261265
118.2276555,119.0995835,107.0851837,107.731062
118.6884682,116.4390961,52.7400045,53.4695319
118.7012985,118.1146265,113.7646089,114.2543954
118.7497372,118.7012985,112.1983638,113.7646089
118.9004776,120.1183461,82.9331151,82.4002981
119.0780562,115.4611633,129.6423581,127.8877342
119.0995835,118.1953603,107.731062,108.8129045
119.1646854,118.6884682,51.4025457,52.7400045
119.7024071,120.7358028,93.46261265,90.8252929
119.8205438,118.8535087,67.9011785,66.6893191
119.8443287,118.7254082,95.06617135,94.1603809
119.9336458,120.4072889,182.5904904,183.774594
120.0653681,119.8205438,70.4717804,67.9011785
120.3238672,119.8443287,96.10897865,95.06617135
120.4072889,121.7205649,183.774594,184.4635271
120.9726203,123.211655,133.7974843,134.4648901
121.7205649,122.8400782,184.4635271,183.9898841
121.9629611,119.9715197,105.7988189,104.9807134
121.9756047,121.2753273,87.74370995,85.6733294
122.7595474,124.6218164,93.7101979,95.35717675
123.0824826,120.9403332,91.52498565,90.28705955
123.211655,130.9406193,134.4648901,134.6371254
123.3193,121.9629611,107.5426832,105.7988189
123.5345982,123.1363051,92.6660345,89.9318293
123.7262983,121.9756047,88.5657783,87.74370995
123.7929431,122.6088395,105.0775906,103.6243745
123.9546461,125.1572969,113.9127588,112.2990739
123.9850979,121.518901,115.709122,110.9289708
124.3849989,123.0824826,91.0728781,91.52498565
124.8223841,126.6644168,100.3639218,97.8063857
125.0964096,129.6938744,92.95012125,89.8293245
125.1572969,126.0250348,112.2990739,110.2439193
125.1708094,121.0910331,66.50811065,67.3154566
125.3968672,129.530466,120.0618844,121.4505184
126.4948531,125.6444524,106.9183322,105.540466
126.6644168,126.6491909,97.8063857,95.09662315
127.8061721,130.5463864,129.7755583,127.7660651
128.0040762,128.8565883,88.79412615,87.01298885
128.1258672,131.6576981,102.0232763,100.7292864
128.4760059,125.3095315,91.94537465,86.22137225
128.5401252,132.3507808,74.5277231,72.6869734
128.8565883,130.4093777,87.01298885,86.4497201
128.9328314,127.0382673,147.8424257,144.6776403
129.2523966,131.6272463,106.7577579,109.5740855
129.3437357,128.6891278,105.9661414,101.1859901
130.4093777,129.3437357,106.6664188,105.9661414
130.5616123,127.9127371,116.3637299,115.7700175
130.6176842,134.535993,63.1172675,62.40680695
131.4768226,134.521506,182.1315698,183.0449773
131.5649703,130.6930341,67.03557625,64.8934188
131.9847909,131.5649703,70.65246915,67.03557625
133.4540612,130.8356297,86.9368756,88.4439874
133.9107569,124.715819,114.3085671,110.0307892
134.3370169,128.4760059,94.3963457,91.94537465
135.4167074,134.6762255,76.17253385,75.53457295
136.0920225,139.0080939,57.89917895,56.81974835
136.1344114,134.8129256,93.0100747,92.95310955
136.2255475,135.4167074,76.1497478,76.17253385
136.4306058,136.1344114,93.6822066,93.0100747
137.0116016,136.4306058,93.978401,93.6822066
137.2012553,141.5077878,150.5162307,147.2202997
137.5903398,139.435028,66.9776529,65.5598988
137.9799359,137.0116016,93.70499265,93.978401
138.2989164,136.2255475,76.59404345,76.1497478
138.3400791,139.8847968,208.0489626,207.3012681
138.8147616,138.2992169,89.3476097,81.5338351
138.8799122,143.243085,123.1308075,125.6256779
139.0080939,142.5363761,56.81974835,56.64252705
139.3925579,138.2875234,115.361387,114.598119
139.435028,141.3844459,65.5598988,63.0627141
139.8482384,134.7445755,61.06659535,62.21720195
139.8847968,142.4074636,207.3012681,207.1610754
140.079469,144.6388407,122.1090729,120.159655
140.6342925,137.9799359,94.1948523,93.70499265
141.251668,140.4828862,209.8407402,207.1614189
141.358233,141.1070423,208.7218188,206.9787382
141.4511718,140.6391242,138.1154099,136.7511697
141.5077878,141.2436531,147.2202997,143.7406185
142.2624887,135.1575911,77.1033435,78.06998885
142.3886809,140.6342925,94.98090635,94.1948523
142.5139961,149.839121,101.2009968,98.64916935
142.5363761,144.0991294,56.64252705,54.7575532
142.5367822,139.3925579,115.395566,115.361387
142.6620892,139.9393745,129.7382284,124.0649628
143.0122036,146.319617,139.9738378,139.5604081
143.0722058,140.4975924,122.5156327,118.0613237
143.243085,146.6948967,125.6256779,127.9952412
143.8074338,143.9689013,210.4736225,208.8374065
143.9689013,142.6986801,208.8374065,207.0935447
144.0974972,147.2986785,74.47511055,74.60042575
144.139407,144.3488503,62.3699481,63.94881245
144.1544542,142.3886809,97.40742665,94.98090635
144.1841914,141.2562317,204.2732251,202.8307718
144.6388407,146.4754814,120.159655,119.7407764
144.9974734,139.8482384,57.79706395,61.06659535
145.1683526,146.5809746,73.6434844,75.3181216
145.1797457,144.632929,110.7475837,108.9020673
145.4651804,147.305922,202.260249,201.3883185
145.524939,144.139407,61.7899512,62.3699481
145.5670762,142.5367822,116.808188,115.395566
145.8974496,143.3114432,57.854021,56.52114215
146.319617,148.8346343,139.5604081,140.7777245
146.5809746,147.6974021,75.3181216,76.05861165
146.9024236,145.524939,62.1846713,61.7899512
147.2986785,151.9580539,74.60042575,73.9738579
147.5720869,147.9708104,77.75603495,78.90664155
147.7795651,150.2446495,208.9988749,209.5263397
148.0702051,146.4878083,207.2011905,206.8244304
148.524562,147.4565406,189.1946388,187.3686683
148.5632073,147.5720869,75.5915381,77.75603495
148.8346343,149.0413491,140.7777245,142.0180055
148.8357305,151.5906916,62.63577195,61.1696848
149.0074949,147.686009,109.1412965,108.2754994
149.3720474,145.8974496,58.9590555,57.854021
149.839121,152.3681705,98.64916935,99.3440873
149.8639859,149.8558654,139.13859,137.709386
150.2446495,156.5203977,209.5263397,208.1915322
150.5137621,149.5880115,205.0805686,203.2182972
150.7390972,149.0074949,111.5564238,109.1412965
150.903407,150.9115274,142.3705398,140.3079386
150.9115274,149.8639859,140.3079386,139.13859
150.9555485,151.320093,130.0230379,135.8330118
151.1492138,151.274529,85.6393777,83.64576
151.213463,150.5137621,205.6618559,205.0805686
151.4068765,151.6261294,138.8543733,137.6038198
151.5906916,154.6195321,61.1696848,60.3480306
151.7302096,151.1492138,87.75831055,85.6393777
152.0565147,151.4068765,140.6977215,138.8543733
152.3681705,154.1795159,99.3440873,98.7403055
152.4706996,150.9555485,123.1194145,130.0230379
152.5899326,153.1182021,190.4349231,193.2600094
152.7047724,152.5899326,186.8978269,190.4349231
152.8808162,151.7302096,88.77220895,87.75831055
152.9263802,146.6607176,92.89615255,88.122855
153.1182021,154.6341002,193.2600094,196.0161902
154.1795159,157.1642459,98.7403055,100.0162192
154.2383082,154.7119512,213.0894149,208.9342879
154.4423108,151.2845821,114.1100215,108.1812207
154.599645,153.841696,140.1116505,136.1151902
154.6195321,157.4228263,60.3480306,59.6874785
154.7948775,153.2560066,196.3262608,195.6946355
155.2800436,156.8176071,213.5095822,211.8045598
155.4668226,155.8427601,78.69019025,77.3003544
155.656184,154.9671372,158.9283221,158.5895439
155.8427601,155.70606,77.3003544,75.02192725
155.9056207,158.0737881,142.1106845,144.7904419
155.9088364,155.656184,159.5771807,158.9283221
155.980321,151.9461168,205.3955034,204.2841942
156.0564342,152.6768379,214.8187955,212.7484117
156.2629217,157.2861018,140.9250949,143.6129727
156.8176071,159.2533523,211.8045598,210.8302617
157.1642459,161.4362883,100.0162192,98.80865555
157.286922,155.9088364,160.0824774,159.5771807
157.449502,156.80122,47.69343668,46.25659137
157.7933718,161.3538785,65.64850945,65.8740557
157.9070666,157.286922,161.219401,160.0824774
158.0737881,159.7060039,144.7904419,147.6732112
158.1033141,156.7522129,41.25619659,37.6211057
158.2456417,157.449502,48.20145371,47.69343668
159.0721114,158.2456417,47.95882198,48.20145371
159.557383,159.0721114,48.11425603,47.95882198
159.6643865,162.8917474,208.4249626,207.9834832
159.7772692,154.1815298,49.22127192,51.02586115
159.7911228,160.4758333,92.37645015,96.1383423
159.7991783,160.2100094,84.57878655,88.00234715
160.0972323,159.7911228,90.5317539,92.37645015
160.1522079,157.9070666,162.6836204,161.219401
160.1715509,159.557383,49.31983827,48.11425603
160.2100094,160.0972323,88.00234715,90.5317539
160.5322218,159.8394558,121.8432409,120.3771538
161.3392218,159.7772692,49.76719534,49.22127192
161.3538785,165.3654867,65.8740557,66.8084871
161.4362883,162.0172857,98.80865555,98.60359725
161.7198822,157.3023428,150.3042457,153.6823641
161.8349112,162.8857642,46.0922654,47.70071262
162.0172857,165.2526453,98.60359725,98.7858695
162.287009,161.3392218,50.3662023,49.76719534
162.5806527,159.316221,201.0085002,198.6048391
162.6749705,172.8248228,102.4135302,99.99689245
162.8003539,163.8983414,224.2583432,223.9999927
163.0060001,165.0961036,169.1319368,170.5100305
163.4309113,161.5934569,211.9790737,210.1416193
163.6335676,161.1122155,134.5627824,135.8194262
163.7824833,162.2233518,215.3167805,214.7321062
163.8983414,166.2665486,223.9999927,222.8051246
164.1560253,163.7824833,215.8689729,215.3167805
164.2577659,163.4309113,213.4949735,211.9790737
165.0330368,165.8775664,187.3336204,187.4797889
165.0961036,168.1853239,170.5100305,170.9808801
165.5253975,162.526386,210.0843147,208.8816647
165.8775664,166.5759274,187.4797889,187.9020537
166.3810359,165.2604101,202.5513908,199.1407905
166.4741949,165.0501677,170.9923624,170.73971
166.5759274,168.3949142,187.9020537,188.3730414
167.2255655,161.7198822,145.1233814,150.3042457
167.6340872,167.9556419,178.0206271,175.8960667
167.7127941,162.5806527,203.1035833,201.0085002
167.9556419,168.6791398,175.8960667,173.3925399
168.1853239,170.3328482,170.9808801,171.8077314
168.3624323,167.7127941,204.0617995,203.1035833
168.6037729,163.6335676,133.4511297,134.5627824
169.0690015,169.8778416,94.3657315,94.35433845
169.3302811,166.6924254,50.2527836,48.27975947
169.7118363,165.5253975,209.5362718,210.0843147
169.8045803,166.4741949,173.3351119,170.9923624
169.8778416,170.7550342,94.35433845,93.6935996
169.8963352,168.2978761,218.8244619,217.6142007
170.2602064,165.7767596,221.9493408,220.227008
170.6980731,169.1259626,92.00756125,91.8480751
171.0152557,169.8963352,220.6817181,218.8244619
171.0525798,168.0923209,206.5014929,207.8147713
171.3182859,176.190572,165.0672727,162.7935392
171.5980501,170.6980731,92.72526525,92.00756125
171.8448217,171.9252444,45.55075952,45.21833968
171.8903914,170.6981868,58.4952788,57.01308065
172.0860892,171.8448217,45.70087466,45.55075952
172.3327178,172.0860892,45.50249953,45.70087466
172.3443293,171.0525798,205.5003875,206.5014929
172.638323,172.3327178,43.30965406,45.50249953
172.7312489,177.246234,141.0144201,141.404203
172.7684342,171.8903914,58.53555635,58.4952788
172.8248228,177.9319701,99.99689245,99.69079105
172.8739663,171.5980501,95.0834355,92.72526525
173.2834413,169.7266724,201.3495602,203.3309566
173.4934238,172.7684342,58.8738879,58.53555635
173.5024571,170.5165934,149.5400845,145.6010441
174.452021,175.1770106,124.8882005,122.8582275
174.468132,174.452021,126.4509538,124.8882005
174.6639224,176.5965959,187.3011385,187.3985842
174.8524766,172.3443293,204.4024008,205.5003875
174.906235,175.7962433,52.05424645,53.45895905
175.1068197,172.8739663,97.48716975,95.0834355
175.2683823,169.7118363,208.0596004,209.5362718
175.3460424,174.1036095,182.7049485,182.1121537
175.4831169,174.468132,126.3865097,126.4509538
175.7962433,177.190232,53.45895905,53.7163132
175.8359151,175.1068197,98.17069465,97.48716975
176.0444034,173.2834413,200.4725487,201.3495602
176.190572,181.2090268,162.7935392,162.1114191
176.2734009,174.8524766,204.7683963,204.4024008
176.3529816,166.7708188,169.2736797,167.8769577
176.4585478,175.3460424,183.8255743,182.7049485
176.5965959,178.9840161,187.3985842,187.0737651
177.0149799,176.9288631,224.9795699,223.3541184
177.0795669,177.2518006,225.3186542,226.5350513
177.1883894,176.2734009,205.8448541,204.7683963
177.190232,178.8630185,53.7163132,53.79137075
177.246234,178.318137,141.404203,142.4273831
177.262475,176.4585478,184.0610682,183.8255743
177.6529562,177.2485362,76.9244088,78.2971592
177.7270052,176.0181889,128.667373,123.9396476
177.9319701,183.8124395,99.69079105,101.2857664
177.9324793,175.2683823,206.2023443,208.0596004
178.0506079,171.772465,43.87574875,44.81595381
178.9840161,180.6081115,187.0737651,187.5609937
179.0489799,176.0444034,201.089705,200.4725487
179.0598816,177.6529562,75.77950275,76.9244088
179.2113894,179.1951485,184.1991163,189.3474986
179.3843637,177.1883894,211.1625557,205.8448541
179.4971515,179.853158,192.6858048,193.351882
179.853158,179.853158,193.351882,195.3960497
179.9105779,182.6782435,191.6752049,190.1133652
180.0828392,179.0033355,168.592185,166.0886582
180.2007672,177.9324793,206.1566739,206.2023443
180.2033926,174.9384042,38.66123323,38.39316005
180.4962665,176.8558104,190.2741425,189.4702559
180.6081115,181.5825687,187.5609937,188.6166557
180.6115253,180.1701782,212.8741232,211.1840847
180.9561437,180.8191334,222.0442132,219.6617489
181.0934001,181.661719,48.90169055,50.6817072
181.5081364,181.8417573,43.22367445,44.20937042
181.580338,180.6115253,213.9505809,212.8741232
181.5879152,180.9561437,222.6303151,222.0442132
181.610223,180.0828392,170.4755753,168.592185
181.661719,182.6911259,50.6817072,52.92281265
181.8118406,180.2033926,40.07667296,38.66123323
181.8417573,182.6454815,44.20937042,45.25572635
182.037006,181.5879152,223.9928101,222.6303151
182.4920621,179.0489799,201.447006,201.089705
182.6911259,183.752702,52.92281265,54.43475615
182.9947026,182.4995321,226.1636734,225.2809776
183.3176401,182.9947026,228.1120617,226.1636734
183.5499183,180.2007672,204.6647799,206.1566739
183.6126879,182.4270983,138.3184218,138.0910484
183.8124395,186.4062911,101.2857664,103.1062962
184.0836756,179.2276304,149.9631857,158.1486264
184.7170728,182.4920621,200.6024764,201.447006
184.7657956,185.4154338,154.0071832,155.0466042
184.9750611,182.7701162,198.8068237,200.1963989
